WADMPR,WADMKK,WADMKC,Target,Tanggal,Month,Year,twi_final,elevation_mean,slope_mean,soil_type,drainage_pct,precip_t0,precip_t1,precip_t2,ndvi,mndwi,ndbi,precip_3d,precip_7d,nb_precip_t0,nb_precip_t1,nb_precip_t2,nb_twi,nb_elevation,nb_slope,nb_drainage,nb_soil,nb_ndvi,nb_mndwi,nb_ndbi,1daylag,3daylag,7daylag,ibi,nb_ibi
JAWA TENGAH,CILACAP,BANTARSARI,0,8/30/2022,8,2022,8.453989437,65.88662647,6.247437956,6,3.091546973,0,0,0,0.59432746,0.008395607,-0.270178454,0,0,0,0,0,9.089117458,71.59759003,5.067524985,2.432109597,5.333333333,0.586546344,-0.024255838,-0.261747313,91.67512712,20.4779183,0.430046703,0.895246377,0.857378902
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,9/1/2022,9,2022,9.59003593,95.09304614,1.201034806,4,6.155179887,0.098500002,1.254999965,1.24999997,0.234068462,0.076576122,0.087387531,2.603499938,5.318499852,0.125543479,2.376521686,0.999347816,9.137464095,128.0649173,2.736909481,3.629483653,4.304347826,0.414614465,0.063516388,-0.067018377,3.299326519,0.00892012,0.004778636,-0.470947266,0.292763836
JAWA BARAT,KOTA BANDUNG,GEDEBAGE,0,9/1/2022,9,2022,31.486617,665.9943393,0.035982951,6,6.659308315,1.106999964,0,0,0.398099367,-0.179137673,-0.054114445,1.106999964,1.106999964,0.440706893,1.335172403,0.981465494,12.71422628,794.4540177,4.410680887,3.331532168,4.517241379,0.41914974,-0.129086527,-0.031502329,46.12019851,0.311361114,0.515902596,-0.028478833,0.030224501
JAWA TENGAH,TEGAL,BALAPULANG,0,9/2/2022,9,2022,8.367932556,261.2421422,5.815145947,4,2.370198305,0,8.545000076,9.464999914,0.616518294,-0.387941072,-0.187353305,18.00999999,21.375,0.011904762,5.037428481,4.426666583,8.829324473,311.6750879,5.112850086,3.042445991,3.80952381,0.597325398,-0.345978391,-0.153520552,0.038553029,5.650957592,2.229736,0.528283783,0.295397614
BANTEN,SERANG,PONTANG,0,9/3/2022,9,2022,11.55131772,0.623982191,0.513018013,4,3.745005665,0,2.079999983,1.816999912,0.29775514,0.223675017,-0.261299379,3.896999896,9.371999837,0.00125,4.382187401,0.737374979,10.11504354,11.44196483,1.027685545,3.132973109,4.4375,0.435066038,0.143524875,-0.175896997,20.65226757,121.7229418,374.3866711,0.897718305,0.650293085
JAWA BARAT,BOGOR,GUNUNG PUTRI,0,9/6/2022,9,2022,8.868026349,80.00252671,2.606046615,1,3.411841096,0,0,22.16499996,0.489010329,-0.063726184,-0.048831851,22.16499996,25.46549994,3.414722175,0.021527778,9.951388755,9.00553648,70.71702095,2.295816741,3.394437269,1.25,0.367309673,0.002744756,0.007293803,12.49310202,22.56097533,14.3931206,0.034421053,-0.155450281
JAWA BARAT,CIANJUR,CAMPAKA,1,9/6/2022,9,2022,7.089856251,904.5734788,12.90052274,4,1.888903343,11.13999939,15.24999905,0.854999989,0.752869846,0.020026506,-0.282573214,27.24499843,45.2114979,4.12714277,17.30785685,2.316071378,7.76819549,795.6502967,8.96800882,2.625174512,4.142857143,0.599618521,0.016412823,-0.251144583,125.0113368,66.472453,10.14432557,0.919688458,0.814913599
JAWA BARAT,BANDUNG,CILENGKRANG,0,9/8/2022,9,2022,6.895144826,1267.255951,15.5018202,4,1.259471636,32.23499966,24.24500084,0.109999996,0.562406762,0.072980245,-0.264370042,56.59000049,61.73500041,32.7903994,27.00009948,0.423199981,12.05361694,782.9508671,4.773001838,3.349625902,4.64,0.418591199,-0.13737368,-0.033205543,124.3580041,18.16263041,3.922617209,0.770444861,0.041491159
JAWA BARAT,KOTA CIREBON,HARJAMUKTI,0,9/9/2022,9,2022,9.117488348,32.61168069,2.400539393,4,4.706601467,3.829999924,45.8949995,23.97999859,0.450607554,-0.365131784,-0.046697472,73.70499802,76.94999792,6.582236649,38.6619727,24.08934131,9.256936053,162.1979924,3.723968836,2.797219208,4.578947368,0.516855167,-0.323997439,-0.119765259,0,0,0,-0.04946809,0.304871857
JAWA TIMUR,PASURUAN,BEJI,0,9/9/2022,9,2022,9.434714038,27.97183606,1.691866596,4,3.175602735,2.299999952,0.24499999,0.134999994,0.513456566,-0.35823157,-0.117325831,2.679999936,20.93499938,14.45299953,2.073999934,0.520599984,11.9886966,130.0645745,2.614512422,3.092347258,4.64,0.478312687,-0.233379947,-0.144622917,4326.857213,299.9128642,3.839960093,0.207552697,0.404213671
JAWA TENGAH,KEBUMEN,ROWOKELE,0,9/9/2022,9,2022,8.197509875,182.6137459,9.412133247,4,2.629053924,29.89999866,32.49999905,50.21999931,0.474843326,-0.075182594,-0.269562988,112.619997,116.6299969,40.52499948,20.37149929,45.21374888,10.55396183,95.04101898,5.80566711,3.001653724,4.5,0.480934068,-0.104465037,-0.230582269,1437.803936,97.04718326,44.56144276,0.784350845,0.689726774
JAWA TIMUR,NGANJUK,PRAMBON,0,9/9/2022,9,2022,10.17701356,54.75405813,0.895903763,6,2.582669563,20.03499985,3.295000076,4.939999938,0.660965126,-0.294994561,-0.163263651,28.26999986,31.90999948,19.00980727,9.697692124,0.756538454,9.528126658,122.7956874,2.80584778,3.59308748,5.615384615,0.636521509,-0.26402202,-0.150828547,3825.967486,236.1919381,3.839960093,0.535950032,0.435903528
BANTEN,KOTA TANGERANG SELATAN,PONDOK AREN,1,9/10/2022,9,2022,9.183048507,30.09730005,1.683242416,1,3.653731343,25.43500042,52.14999962,28.15999889,0.331973971,0.061960368,0.015076399,105.7449989,158.584999,21.26406196,44.9805465,31.27984281,9.408859676,29.3979029,1.537654634,3.279907425,1.984375,0.30328666,0.093730834,0.03231846,232.0195606,298.5805897,5.089674774,0.048698035,0.181786755
BANTEN,KOTA TANGERANG,CILEDUG,1,9/10/2022,9,2022,9.37728597,22.69179509,1.569094037,1,4.791666667,25.43500042,52.14999962,28.15999889,0.265171014,0.104427167,0.094028104,105.7449989,158.584999,20.74068128,45.95083293,32.17287779,9.490343639,26.21150849,1.479014956,3.299482859,2.121212121,0.30132423,0.090942682,0.029420854,335.329226,472.8093564,5.089674774,0.299005526,0.213348317
JAWA BARAT,SUBANG,CIASEM,0,9/10/2022,9,2022,8.543981635,11.75275403,0.683321227,4,3.31237591,5.449999809,15.11999989,45.20999908,0.586524068,-0.092280518,-0.21081229,65.77999878,92.99999884,4.965714123,17.41642795,43.57142809,10.2372602,16.95604587,0.957584466,3.133111466,4.571428571,0.557531796,-0.079807116,-0.23130482,139.6823444,481.6068688,139.3238576,0.685913752,0.807192477
JAWA BARAT,BANDUNG BARAT,NGAMPRAH,0,9/10/2022,9,2022,7.771477392,810.7797362,7.65250157,4,3.136173256,21.71999931,18.81499958,19.32999945,0.478455556,0.024991392,-0.145513428,59.86499834,95.97499694,26.69034074,23.43988611,26.93079475,10.46365501,761.3566732,4.909563597,3.114279081,4.545454545,0.399170409,-0.126962808,-0.03044833,966.5536736,1085.325148,78.928414,0.300282887,0.048192258
JAWA BARAT,BANDUNG,NAGREG,0,9/10/2022,9,2022,7.305679237,948.0979674,12.75662245,4,1.239704509,24.56999874,15.43999958,16.84499931,0.511729185,-0.133226104,-0.194451466,56.85499763,101.4799954,23.68480699,23.35134541,21.00153806,9.897930551,847.7631178,9.780237893,2.723921652,4,0.587525555,-0.072383715,-0.195295116,910.2250275,1013.650706,46.11701355,0.66414975,0.653957798
JAWA BARAT,SUKABUMI,CIEMAS,1,9/10/2022,9,2022,7.696128183,229.7661061,8.537439658,6,2.175013784,25.75999832,15.36499929,8.359999895,0.645092461,0.161583889,-0.280548088,49.48499751,91.02499571,24.74899921,10.1549999,11.71199977,7.889163967,284.8768368,7.229912072,2.39854491,4.8,0.525779483,0.130667235,-0.283183721,42.22661936,51.04715917,20.69290278,0.854683774,0.915739946
JAWA BARAT,KOTA BOGOR,BOGOR TENGAH,1,9/11/2022,9,2022,8.708766988,249.1810633,3.025400732,1,3.523850451,46.36499977,17.63499928,12.61999941,0.351387121,-0.119457654,0.017278646,76.61999846,126.1549976,40.18946329,21.38767786,17.62357112,8.224006456,397.3000028,6.41944151,3.014786199,2.178571429,0.519176208,-0.064987346,-0.126076053,559.8931442,200.6237653,90.3328234,-0.137248183,0.248840216
JAWA BARAT,BOGOR,BOJONG GEDE,1,9/11/2022,9,2022,8.889911053,132.7343468,2.336308013,1,4.137208693,25.86999893,23.59499931,14.39999914,0.436398068,-0.012837616,-0.021948074,63.86499739,110.2299972,29.2137495,20.78474958,22.23287473,8.724024253,150.1805943,3.206916873,3.309827528,1.225,0.471596063,-0.048391345,-0.053923157,254.1901076,89.28516377,71.34012181,-0.324773994,-0.036498363
JAWA BARAT,CIAMIS,CIHAURBEUTI,1,9/11/2022,9,2022,7.288839229,773.5549788,15.56760317,4,2.484825493,68.63499641,23.02499914,35.06499767,0.491255831,0.112298155,-0.27001168,126.7249932,156.1899923,62.7691423,25.04399937,28.95442784,8.1680557,553.1174498,7.280811827,3.031617729,4.085714286,0.461875436,0.091569047,-0.208549585,385.8429224,55.14031256,3.476385579,0.891816264,0.655350295
JAWA BARAT,TASIKMALAYA,CISAYONG,1,9/11/2022,9,2022,7.6076509,819.3251172,10.81236297,4,2.375178317,111.9800034,18.0899992,23.07499981,0.377397973,0.175821046,-0.271286868,153.1450024,184.7950006,69.7061106,23.5247216,28.8515269,8.119703452,632.525596,7.975132235,2.995704143,4.027777778,0.465284616,0.087320724,-0.209005761,537.3036027,62.2466723,6.057452913,0.892932186,0.663215988
BANTEN,LEBAK,MALINGPING,1,9/11/2022,9,2022,8.799365088,68.91363873,4.309639442,4,2.590016898,37.25499916,20.53499937,18.40499926,0.722300521,-0.171455762,-0.263331651,76.19499779,135.2949972,27.45624948,19.8487494,19.59312469,8.299823026,164.7414971,6.109005141,2.454203759,4.75,0.717506,-0.013118048,-0.287282723,117.6400859,61.10954571,11.37437894,0.857819313,0.933076591
JAWA BARAT,GARUT,CILAWU,1,9/11/2022,9,2022,7.318736497,1161.125916,12.36591992,4,2.173913043,55.78999901,23.60999966,32.92000008,0.565819914,-0.021240152,-0.249985449,112.3199987,152.4049981,64.41204409,22.76022662,29.79568135,7.500666269,1047.140623,11.02932121,2.4114937,4,0.506711209,0.076715986,-0.243703222,323.4270137,120.6519291,29.06631269,0.875757221,0.831834668
JAWA TIMUR,LUMAJANG,TEMPURSARI,1,9/11/2022,9,2022,8.21939433,233.7505964,13.89218093,6,2.099530774,23.74000025,53.50999832,10.46499968,0.622341429,0.040235986,-0.309097287,87.71499825,88.84999824,12.36199965,46.74999962,17.49099998,7.797902134,560.4860368,10.32812396,2.583999614,5.2,0.572987608,-0.096815999,-0.272176241,35.90160396,8.211491506,0.659887171,0.954700215,0.933846861
JAWA TIMUR,GRESIK,KEBOMAS,0,9/11/2022,9,2022,9.351024449,19.18537095,2.173878858,6,1.061116213,2.289999962,0.119999997,6.704999685,0.319443594,-0.051087468,-0.090820052,9.114999644,42.34499965,3.459743526,1.691410212,6.581410035,10.07632364,9.650656802,1.006327204,2.177909633,3.641025641,0.299186169,-0.069895888,-0.036018718,1384.315962,2911.920326,771.7547683,0.224522497,0.278285692
JAWA BARAT,KOTA BEKASI,JATIASIH,0,9/12/2022,9,2022,9.088638927,39.43823933,1.937304513,1,2.925452925,0.044999999,3.325000048,24.27999973,0.342713015,0.05010173,0.009900577,27.64999978,142.8449976,0.800096119,7.393653761,23.62471075,9.267351288,38.60123934,1.754036944,3.339972729,1.346153846,0.303772212,0.042354778,0.035104516,34.59655108,388.8555079,0.302628798,-0.194443298,-0.040802628
BANTEN,SERANG,BANDUNG,0,9/12/2022,9,2022,9.692422541,17.43380784,1.897479791,1,3.299314973,0.01,5.759999871,18.05999994,0.524230602,-0.133062086,-0.184746782,23.82999981,100.1349975,1.543064475,4.410161163,14.89370941,10.59299687,32.66465249,2.003173036,2.956908091,3.032258065,0.566709373,-0.016375247,-0.185204075,90.98767713,776.4782337,461.0426825,0.45290006,0.599364707
JAWA BARAT,KOTA BANJAR,PURWAHARJA,1,9/12/2022,9,2022,13.85319737,47.48717276,4.802368574,4,4.214479449,23.78499985,24.80500031,31.81999969,0.477362857,-0.004684839,-0.219155957,80.40999985,169.3049963,24.98558771,31.2999991,36.42794071,9.274152964,166.2498308,6.77082057,2.7916595,4.705882353,0.521402552,0.010993991,-0.259630979,788.7957343,1750.639855,111.8101806,0.666322052,0.785288896
JAWA BARAT,BOGOR,MEGAMENDUNG,1,9/12/2022,9,2022,7.318230585,900.6344666,12.40199525,4,2.735217342,11.18000007,18.8499999,21.55499983,0.466009931,0.048907629,-0.222650016,51.5849998,116.5199988,7.596818081,36.84159007,20.5790903,7.871016841,627.8450174,9.097295348,2.828615171,2.909090909,0.509545274,-0.039111108,-0.158271763,122.9404182,604.7416142,114.2404719,0.783993143,0.42808559
JAWA TENGAH,CILACAP,KAWUNGANTEN,1,9/12/2022,9,2022,9.22184683,17.41492795,2.411494297,6,2.350281141,95.30500031,37.03499794,49.99499702,0.408900387,-0.1014015,-0.25814366,182.3349953,284.7699941,65.7299998,37.74727223,52.25545302,8.825386679,46.46276977,4.527877816,2.393745595,5.272727273,0.433985946,-0.084075895,-0.26280243,955.2910301,1861.405356,121.6659006,0.88165355,0.839595271
JAWA BARAT,CIANJUR,CUGENANG,1,9/13/2022,9,2022,7.511559935,1007.480795,11.61285525,4,2.235638147,10.38999939,4.82499969,21.99499941,0.586332635,-0.027918295,-0.24764152,37.20999849,128.9399933,8.976315619,6.574210379,24.86315722,8.090598224,803.9467406,8.591890558,2.991054613,3.842105263,0.554277523,-0.033398899,-0.214730802,97.76180857,509.4004729,44.5747816,0.790554023,0.704105709
JAWA TIMUR,TRENGGALEK,PANGGUL,1,9/15/2022,9,2022,7.200424473,257.6284887,15.0301694,6,1.760978687,22.34499979,0.079999996,0,0.516873349,0.354211674,-0.289579951,22.42499979,125.1499985,17.37166595,0.0925,0.018333333,7.019510768,464.9245987,15.43305988,1.818855959,6,0.529353723,0.293363915,-0.30819399,46.60818709,0.257695989,22.04510765,0.881923713,0.889751537
JAWA BARAT,BOGOR,CIBINONG,0,9/16/2022,9,2022,8.853898121,132.6811178,2.339533656,1,3.136801541,17.27999926,0,0.029999999,0.446186698,-0.133286132,-0.02682917,17.30999926,80.56999776,16.54115325,0.111538459,0.977435866,8.746082262,145.844167,3.03601431,3.337889325,1.230769231,0.459173694,-0.040830772,-0.045934624,167.4223756,27.33605568,240.9331672,-0.304749879,-0.070529533
JAWA BARAT,CIAMIS,PAMARICAN,0,9/17/2022,9,2022,9.550594768,153.9200408,8.152569778,4,2.764923979,0,0.849999994,2.264999986,0.472686753,0.010889505,-0.282440239,3.11499998,65.2599982,0.0075,4.734687444,2.044374925,9.613888851,149.8536142,6.61835032,2.909381242,4.4375,0.505375147,0.022788351,-0.251522945,5.941286221,4.560166193,1366.460238,0.889595313,0.774355294
JAWA BARAT,SUKABUMI,CIEMAS,1,9/17/2022,9,2022,7.696128183,229.7661061,8.537439658,6,2.175013784,19.03499937,3.044999957,1.774999917,0.645092461,0.161583889,-0.280548088,23.85499924,91.60999496,21.39799948,8.202999794,1.998999913,7.889163967,284.8768368,7.229912072,2.39854491,4.8,0.525779483,0.130667235,-0.283183721,31.4236923,0.682376497,42.22661936,0.854683774,0.915739946
JAWA TIMUR,KOTA PROBOLINGGO,MAYANGAN,0,9/17/2022,9,2022,10.69029722,5.062299717,0.890968664,6,1.770911831,0,0.259999998,0,0.371110811,-0.344342541,-0.035802423,0.259999998,0.259999998,0.137941174,0.269411756,0.11588235,9.26582158,73.67658306,2.12209191,3.511620944,5.411764706,0.567648414,-0.435623146,-0.165260343,2.88623024,0.147759892,117.2999326,-0.061361645,0.390231769
JAWA BARAT,KOTA SUKABUMI,GUNUNG PUYUH,0,9/18/2022,9,2022,8.628588268,624.0428397,3.425735773,4,2.947368421,1.154999971,3.715000033,8.374999523,0.346206098,0.085343625,-0.051331284,13.24499953,38.17500019,2.084799989,3.336199933,10.95319973,7.974879078,705.3443032,8.115456973,3.074803517,4.24,0.524258405,0.038128521,-0.197743607,35.93501298,22.64795027,511.7313018,-0.203080603,0.593686955
JAWA BARAT,PANGANDARAN,SIDAMULIH,0,9/18/2022,9,2022,8.802965654,186.6522551,7.66816779,4,2.497180603,0.035,0.029999999,18.93499947,0.367337852,0.203335293,-0.315801914,18.99999947,86.47999912,0.047777776,0.024444443,11.71777761,12.26535384,144.425868,6.86740201,2.658795086,4.111111111,0.421103213,0.106292749,-0.289546678,5.617244042,22.9286509,2269.519358,0.956732099,0.891735064
JAWA BARAT,BOGOR,CARINGIN,1,9/19/2022,9,2022,7.166289848,785.9877166,15.08638798,4,3.123123123,0.085000003,3.74000001,1.044999987,0.531214784,0.056529697,-0.238125283,4.869999999,29.20499934,0.60425924,3.449259228,2.034629568,7.78048499,708.8051384,9.455362713,2.945358001,3.333333333,0.501917871,0.007168044,-0.180991708,6.929029967,144.545814,93.25364646,0.742560866,0.534008606
JAWA BARAT,CIANJUR,CIDAUN,1,9/19/2022,9,2022,7.294603692,469.2674578,13.98944377,4,2.678201535,9.489999533,0.869999975,0.949999988,0.532023657,0.255469137,-0.306889956,11.3099995,21.3699992,19.91749978,0.626249984,0.867499991,6.955611367,645.6614965,16.56013478,2.408211402,4.5,0.52643882,0.232316044,-0.325178668,45.61712888,22.99351979,55.12571661,0.884118993,0.929423701
JAWA TIMUR,SIDOARJO,KRIAN,0,9/19/2022,9,2022,10.53182741,11.64757039,0.788952606,6,3.047784913,0,0,4.774999738,0.465782358,-0.207670943,-0.052366562,4.774999738,5.44999972,0,0,1.539285681,11.89181472,20.39122171,1.123483859,2.971117113,4.214285714,0.398724611,-0.083446676,-0.060614811,1.662883744,272.2855309,9.817943839,0.148552549,0.196743696
JAWA BARAT,BEKASI,CIBITUNG,0,9/20/2022,9,2022,9.688359841,14.24338035,1.105201532,1,3.618290258,4.194999933,0.005,0,0.409907299,0.038500418,-0.089696461,4.199999933,8.214999803,3.926999916,0.306666663,0.87483332,9.702658094,20.29664265,1.229144255,3.263247189,1.966666667,0.393827859,0.008821472,-0.05992766,95.98054124,78.29677801,14.34306298,0.159907634,0.209641821
JAWA BARAT,KOTA CIMAHI,CIMAHI SELATAN,1,9/20/2022,9,2022,8.897468195,721.4343539,3.763386564,4,3.158546656,3.265000105,0.089999998,0,0.339505197,-0.000607823,0.04569676,3.355000103,12.1249995,3.061509326,0.142169808,0.196415084,12.50543456,759.2231007,4.15207294,3.420527495,4.603773585,0.399600221,-0.138988998,-0.023053296,218.0868899,32.34220075,133.2530935,-0.043923557,-0.035977838
BANTEN,KOTA CILEGON,JOMBANG,0,9/21/2022,9,2022,9.650852992,8.853079332,1.178766509,3,6.180167598,11.33499956,0,2.139999926,0.409156364,0.006373069,-0.054761095,13.47499949,20.02499973,11.22444439,0.084444441,5.666944173,8.635306785,77.12453931,6.224077905,2.474155526,5.222222222,0.490631407,0.094319817,-0.180910967,56.94975071,28.37133095,6.79190598,0.388471698,0.745168672
JAWA TENGAH,TEMANGGUNG,KANDANGAN,0,9/21/2022,9,2022,7.472019797,664.6086165,9.813961138,6,1.800799231,7.380000114,0.949999988,0.324999981,0.651216755,-0.38239727,-0.266434417,8.655000083,32.88999879,9.282272474,1.448863588,1.91545456,7.780120508,796.856964,9.316966655,2.72935984,4.545454545,0.623150501,-0.294843089,-0.231461552,361.1567833,3.108325145,14.05151513,0.767433137,0.767094893
JAWA TIMUR,BANYUWANGI,KALIPURO,0,9/21/2022,9,2022,7.947796647,564.0547099,9.190745519,6,2.654646966,0,5.704999924,0,0.654798841,-0.505177784,-0.29725956,5.704999924,8.3549999,0,4.005833268,0,8.598465567,328.3828789,5.111678183,3.555237172,6,0.570093726,-0.410881344,-0.227278544,0.000636651,0,0.021111316,0.82132214,0.702584539
JAWA TIMUR,NGANJUK,GONDANG,0,9/21/2022,9,2022,9.318932444,81.56806975,2.29976791,6,2.702251877,15.8399992,3.290000081,0,0.612678856,-0.29200226,-0.134665917,19.12999928,20.43999928,14.1679409,4.525294083,0,9.951089501,72.48323551,1.863924418,3.221506951,5.470588235,0.638164109,-0.302733625,-0.152310896,657.0194248,11.35169794,41.3832186,0.292883287,0.394017522
BANTEN,KOTA TANGERANG SELATAN,PONDOK AREN,1,9/22/2022,9,2022,9.183048507,30.09730005,1.683242416,1,3.653731343,11.80999947,7.320000172,0.574999988,0.331973971,0.061960368,0.015076399,19.70499963,25.10999939,9.851171678,8.721640456,3.156015533,9.408859676,29.3979029,1.537654634,3.279907425,1.984375,0.30328666,0.093730834,0.03231846,104.9096523,27.57864791,0.239848472,0.048698035,0.181786755
JAWA BARAT,GARUT,PAMEUNGPEUK,1,9/22/2022,9,2022,8.106564757,103.47073,8.917065393,4,3.154694033,67.4849968,22.16499996,3.924999833,0.591314071,-0.142390157,-0.2453562,93.57499659,117.3099969,58.05699921,25.45699883,2.302999905,7.15169756,507.8273664,14.25380773,2.091498403,4,0.586152109,0.117770067,-0.298262493,0,0,0,0.784791767,0.903617876
BANTEN,LEBAK,BAYAH,1,9/23/2022,9,2022,7.41460115,185.0251687,11.08310933,4,2.253836317,31.02000046,19.26000023,2.245000005,0.729236034,-0.062562467,-0.285286354,52.52500069,86.51499946,30.9787488,21.59124881,4.636249825,7.044639305,528.3064156,14.13109186,2.108161331,4,0.652233951,0.105795252,-0.296713168,104.0844772,25.10041152,64.30557776,0.803138416,0.873481909
JAWA BARAT,SUKABUMI,CIBITUNG,1,9/23/2022,9,2022,8.00096684,100.6411352,6.253354555,4,2.415612233,85.96999741,13.57999992,2.509999931,0.619377601,0.109852248,-0.314884032,102.0599973,134.4449966,67.52357074,13.99214259,2.520714192,7.854004277,286.9437555,6.89211296,2.446741718,4.571428571,0.496543817,0.156301918,-0.289461307,409.3228997,57.16211957,38.50670397,0.949986869,0.937684218
JAWA BARAT,CIANJUR,CIBINONG,1,9/23/2022,9,2022,7.166307404,455.3381619,12.63599385,4,2.540981067,51.01999855,0.064999999,0.539999977,0.576122058,0.191600151,-0.319285882,51.62499853,72.54499744,46.3693732,3.918124955,0.716249996,7.57919293,482.223954,11.08727914,2.267916534,4,0.584431787,0.164116705,-0.30394457,163.5111678,40.32280749,45.89073661,0.93242584,0.887139895
BANTEN,SERANG,CIRUAS,0,9/24/2022,9,2022,9.872118148,8.307478037,0.843674421,4,4.245989305,0.899999946,10.69999981,10.37000012,0.409110674,0.092547266,-0.171178352,21.96999988,44.94499978,1.568799948,9.425999951,10.14719975,9.7072192,37.78355606,2.05438225,3.023054566,4.36,0.500136766,0.09253798,-0.194731305,173.9026667,133.6723119,134.7197882,0.769988509,0.686986998
JAWA BARAT,CIANJUR,SUKALUYU,0,9/24/2022,9,2022,8.881320305,298.4845388,3.231470545,4,4.208754209,0.264999993,7.609999895,18.39499998,0.606370093,-0.220883637,-0.205172621,26.26999987,37.93999977,0.261111106,7.444166467,19.97027731,8.430648842,547.127903,8.848355746,2.721332826,3.833333333,0.628087904,-0.152523,-0.235265524,79.5127949,411.3587564,57.63992748,0.664673577,0.694169742
JAWA TIMUR,SAMPANG,KEDUNGDUNG,0,9/24/2022,9,2022,9.348330394,57.11965913,3.186452004,6,2.417783551,0,0,0.125000004,0.590487602,-0.207949237,-0.135176408,0.125000004,9.97999963,0,0.017272727,0.028636364,9.443303698,56.2982544,3.012944781,2.346686056,6,0.523181513,-0.220067707,-0.120574598,0.049558911,46.64675675,0,0.64832954,0.366192795
JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL,1,9/25/2022,9,2022,8.039042351,197.3076954,7.337467181,4,2.448941658,3.799999952,37.31999874,105.6799965,0.373112617,0.25636162,-0.309500092,146.7999952,216.7249947,2.079999958,17.88388848,86.41666476,7.505408093,276.5648049,10.33422593,2.526218912,4,0.406483213,0.146468289,-0.31727677,5.058417201,257.4998059,2.092622046,0.925077649,0.954958799
JAWA TENGAH,PURBALINGGA,KARANGANYAR,0,9/25/2022,9,2022,7.979102595,214.157116,8.045585751,4,3.304188695,0,1.179999948,46.13499928,0.501169449,-0.140504344,-0.265102452,47.31499922,87.05999815,0,1.56690472,42.78190408,8.593025108,338.7706007,7.396378734,3.029277965,4.380952381,0.511489832,-0.172076098,-0.234616238,2.396349886,437.9320771,5.357813228,0.776531228,0.7073233
JAWA TIMUR,PASURUAN,BANGIL,0,9/25/2022,9,2022,16.30382214,3.635304625,0.631614057,6,3.674071773,0,0,0,0.462453049,-0.163901039,-0.225432868,0,3.089999914,0,0.183636355,0,12.62216591,36.3478755,1.274181278,3.28794137,4.727272727,0.475040191,-0.256518397,-0.138924138,4.048501407,250.810006,15.89092376,0.652581291,0.433526782
JAWA BARAT,GARUT,TAROGONG KIDUL,0,9/26/2022,9,2022,8.817361556,768.2783088,3.2263931,4,2.944942382,0.944999993,0,1.594999909,0.50464261,-0.1574592,-0.09848528,2.539999902,59.81499646,1.793260815,0,1.564347781,7.720822361,1053.338584,10.80476194,2.657116638,4,0.567026508,0.024923668,-0.227508085,41.85527369,810.8992205,11.84169906,0.287153903,0.762569003
JAWA TIMUR,JEMBER,KALIWATES,0,9/26/2022,9,2022,9.494405342,85.53186039,1.75346663,4,5.751708428,0,0,0,0.4875525,-0.42835374,-0.073555127,0,28.39999907,0,0,0.168999994,8.571421782,269.8076246,5.774569572,3.122964331,6,0.607562559,-0.468538356,-0.221165447,0.073800279,0.472710146,1.09116273,0.148250226,0.55926847
JAWA BARAT,BANDUNG,PASIRJAMBU,0,9/26/2022,9,2022,6.980156143,1540.05781,15.18333378,4,2.118476423,4.350000143,0,2.200000048,0.594055948,0.20702878,-0.304652325,6.550000191,30.99999983,1.25500001,0,2.131666621,7.769784986,1152.474787,12.2831344,2.208562858,4,0.608148986,0.047895781,-0.246753558,3.508097228,62.15628929,3.091107935,0.875921935,0.740511933
JAWA BARAT,KOTA BANDUNG,GEDEBAGE,0,9/26/2022,9,2022,31.486617,665.9943393,0.035982951,6,6.659308315,0.005,0,0.394999981,0.398099367,-0.179137673,-0.054114445,0.399999981,17.53499982,0.424482744,0,0.746293077,12.71422628,794.4540177,4.410680887,3.331532168,4.517241379,0.41914974,-0.129086527,-0.031502329,61.82708721,945.9931576,22.31048435,-0.028478833,0.030224501
BANTEN,TANGERANG,TELUKNAGA,0,9/27/2022,9,2022,8.477835445,3.621183084,0.688195048,4,2.544975867,0.74000001,0.185000002,0.059999999,0.345337361,0.057983716,-0.128955,0.985000011,23.19999921,0.353518505,4.647592478,0.261851848,10.10674581,10.23493726,0.994008449,3.185617228,3.259259259,0.299898318,0.117446181,-0.012559348,23.61106451,25.25159923,167.2479583,0.43759502,0.595007431
JAWA TIMUR,MADIUN,JIWAN,0,9/27/2022,9,2022,9.889730225,69.75346246,0.972963586,4,3.067798343,0,0,0,0.635726732,-0.198441783,-0.140071808,0,7.004999746,0.044499999,0,0.021333333,10.15149889,121.5342052,1.946208794,3.894463723,4.933333333,0.65466153,-0.232371004,-0.144683702,168.3381401,177.3588181,255.2433762,0.416541654,0.378544596
JAWA TENGAH,PATI,PATI,0,10/1/2022,10,2022,10.19456597,9.862193178,0.871521568,1,4.357726131,8.047499657,9.05499959,1.164999962,0.62072726,-0.218718331,-0.103733996,18.26749921,21.31249917,6.526583138,8.762222062,2.203888814,10.6550098,99.75953779,3.772727207,3.126554848,5.5,0.511250587,-0.110678254,-0.152102437,67.6232317,0,5.289869395,0.187205558,0.295408008
